name,owner,pr_url,pr_title,number,branch_name,base_sha,event,merged,commits,changed_files
embedded-host-node,sass,https://github.com/sass/embedded-host-node/pull/242,Bump gts from 4.0.1 to 5.0.0,242,dependabot/npm_and_yarn/gts-5.0.0,2eca516d174256dbaaa9db019cac80cb864f9cca,closed,true,2,4
stylewars,sunesimonsen,https://github.com/sunesimonsen/stylewars/pull/282,Bump prettier from 2.8.8 to 3.0.0,282,dependabot/npm_and_yarn/prettier-3.0.0,be2ecc7c3cce72f6e23e2285553b559342306d75,closed,true,2,4
explorer,ripple,https://github.com/ripple/explorer/pull/431,chore(deps-dev): bump stylelint-config-recommended-scss from 7.0.0 to 8.0.0,431,dependabot/npm_and_yarn/stylelint-config-recommended-scss-8.0.0,7e4b277a437ccf04517a4cc063818ab31b214c76,closed,true,2,4
cdts-sgdc,wet-boew,https://github.com/wet-boew/cdts-sgdc/pull/860,build(deps-dev): Bump html-validate from 7.17.0 to 8.0.0,860,dependabot/npm_and_yarn/html-validate-8.0.0,b1636f7363bf7bf2d0ef2e208cb36629d1738237,closed,true,2,4
primefaces-extensions,primefaces-extensions,https://github.com/primefaces-extensions/primefaces-extensions/pull/1030,Bump rimraf from 3.0.2 to 4.0.4 in /monacoeditor/src/main/js,1030,dependabot/npm_and_yarn/monacoeditor/src/main/js/rimraf-4.0.4,07b262a16f1b93cfb91bcf4ede5250222d375dd2,closed,true,2,4
top-issues-action,rickstaa,https://github.com/rickstaa/top-issues-action/pull/218,build(deps): bump @actions/github from 5.1.1 to 6.0.0,218,dependabot/npm_and_yarn/actions/github-6.0.0,a2f94d3653b3c2490e0d997c8ec4a5e7beba4c7d,closed,true,2,4
web,2anki,https://github.com/2anki/web/pull/420,chore(deps): bump styled-components from 5.3.11 to 6.0.3,420,dependabot/npm_and_yarn/styled-components-6.0.3,ae0232f53b68c94ae863a707b3c350ecfed4b53a,closed,true,2,4
Qrix,Leo-Corporation,https://github.com/Leo-Corporation/Qrix/pull/52,Bump bwip-js from 3.4.5 to 4.0.0,52,dependabot/npm_and_yarn/vNext/bwip-js-4.0.0,320911e59b197a9d70d005fa45f4290523c5f97f,closed,true,4,4
my-page,jprofessionals,https://github.com/jprofessionals/my-page/pull/846,Bump next from 13.5.6 to 14.0.1 in /my-page-app,846,dependabot/npm_and_yarn/my-page-app/next-14.0.1,fc3d1dab47003cb1edf514c29ed63f1c8b17af5c,closed,true,3,4
artblocks-contracts,ArtBlocks,https://github.com/ArtBlocks/artblocks-contracts/pull/542,Bump ethereum-waffle from 3.4.4 to 4.0.10,542,dependabot/npm_and_yarn/ethereum-waffle-4.0.10,218ee3e1877f55d00af490d1f7ceea880774079f,closed,true,4,4
geld-cli,mrcgrtz,https://github.com/mrcgrtz/geld-cli/pull/104,Bump meow from 11.0.0 to 12.0.1,104,dependabot/npm_and_yarn/meow-12.0.1,9cee8e26fca159cf492bd411499bc884fe716c7b,closed,true,2,4
fm-challenges,andreasremdt,https://github.com/andreasremdt/fm-challenges/pull/123,deps: bump styled-components from 5.3.11 to 6.0.7,123,dependabot/npm_and_yarn/styled-components-6.0.7,a7a9af23b262ac450bcdd926852d25b88ef585b9,closed,true,10,4
find-a-lost-trn,DFE-Digital,https://github.com/DFE-Digital/find-a-lost-trn/pull/837,Bump prettier from 2.8.8 to 3.0.0,837,dependabot/npm_and_yarn/prettier-3.0.0,61162072d9182b96e28c0f84fb08378757e4bc20,closed,true,3,4
pando,pluralsight,https://github.com/pluralsight/pando/pull/1577,chore: bump @typescript-eslint/eslint-plugin from 5.62.0 to 6.0.0 in /packages/react,1577,dependabot/npm_and_yarn/packages/react/typescript-eslint/eslint-plugin-6.0.0,f4f41f05b1113d070dbe0dc9d77fca1834199369,closed,true,3,4
RSSHub,DIYgod,https://github.com/DIYgod/RSSHub/pull/12383,chore(deps): bump lru-cache from 8.0.5 to 9.1.1,12383,dependabot/npm_and_yarn/lru-cache-9.1.1,774d804152c86e9951f6da2e1d2d2a424a251350,closed,true,2,4
kolibri,learningequality,https://github.com/learningequality/kolibri/pull/10419,Bump rimraf from 3.0.2 to 4.4.1,10419,dependabot/npm_and_yarn/rimraf-4.4.1,11660a51e72ee628f09b5b80a5f7e637855caff2,closed,true,2,4
godot-action,paulloz,https://github.com/paulloz/godot-action/pull/86,Bump typescript from 4.9.5 to 5.0.3,86,dependabot/npm_and_yarn/typescript-5.0.3,8d61d7791b5bf17bc71ab4b4067fa0782cc916ee,closed,true,2,4
web-stories-wp,GoogleForCreators,https://github.com/GoogleForCreators/web-stories-wp/pull/13348,Bump jest-extended from 3.2.4 to 4.0.0,13348,dependabot/npm_and_yarn/jest-extended-4.0.0,7f1e1753eb207c916cf604747f381367d02261aa,closed,true,2,4
quiltt-public,quiltt,https://github.com/quiltt/quiltt-public/pull/169,Bump next from 13.4.7 to 14.0.4,169,dependabot/npm_and_yarn/ECMAScript/react/test-apps/nextjs/next-13.5.1,5e6e5a61177138c3e65428d2dab9169dde1f45db,closed,true,5,4
appium-uiautomator2-driver,appium,https://github.com/appium/appium-uiautomator2-driver/pull/627,build(deps): bump css-selector-parser from 1.4.1 to 2.2.3,627,dependabot/npm_and_yarn/css-selector-parser-2.2.3,d1bd617b0654728aebf8094f5aa2394d9855eb6a,closed,true,3,4
signs_ui,mbta,https://github.com/mbta/signs_ui/pull/1106,chore: Bump rc-tabs from 11.10.1 to 12.6.0 in /assets,1106,dependabot/npm_and_yarn/assets/rc-tabs-12.6.0,2bd7ae53226c4b894add1db1ea1fbb27d519ed47,closed,true,2,4
fusion-framework,equinor,https://github.com/equinor/fusion-framework/pull/1122,build(deps-dev): bump styled-components from 5.3.9 to 6.0.7,1122,dependabot/npm_and_yarn/styled-components-6.0.7,7aca4d8e7fc9dd848cc8c1b87414f638e3948098,closed,true,2,4
cachestorage-monitor,lionralfs,https://github.com/lionralfs/cachestorage-monitor/pull/71,build(deps-dev): bump prettier from 2.8.4 to 3.0.0,71,dependabot/npm_and_yarn/prettier-3.0.0,a5b6262cf9ac23025f5f419a571e9a45763eb5fc,closed,true,2,4
webref,w3c,https://github.com/w3c/webref/pull/907,Bump rimraf from 3.0.2 to 4.3.1,907,dependabot/npm_and_yarn/rimraf-4.3.1,e430f549621f49f8152ef998034f9288ef67c7e4,closed,true,2,4
formanator,timrogers,https://github.com/timrogers/formanator/pull/14,chore(deps-dev): bump @typescript-eslint/eslint-plugin from 5.62.0 to 6.3.0,14,dependabot/npm_and_yarn/typescript-eslint/eslint-plugin-6.3.0,f9f0995bc71a140e6fd20a01e1b9b9a8749d8304,closed,true,7,4
authentik,goauthentik,https://github.com/goauthentik/authentik/pull/6963,website: bump remark-github from 11.2.4 to 12.0.0 in /website,6963,dependabot/npm_and_yarn/website/remark-github-12.0.0,01ea6a402f86004f55351e347c1f39f4c19cbc36,closed,true,2,4
setup-z3,cda-tum,https://github.com/cda-tum/setup-z3/pull/86,Build(deps): bump @octokit/action from 4.0.10 to 5.0.2,86,dependabot/npm_and_yarn/octokit/action-5.0.2,754129781578356c097dd9ea04ca33f39a918f31,closed,true,2,4
astrowind,GrantBirki,https://github.com/GrantBirki/astrowind/pull/128,Bump @astrojs/tailwind from 3.1.3 to 4.0.0,128,dependabot/npm_and_yarn/astrojs/tailwind-4.0.0,0a620dfbb82716cf880065c437e4bdacf2859242,closed,true,3,4
react,wger-project,https://github.com/wger-project/react/pull/640,build(deps-dev): bump @testing-library/react from 13.4.0 to 14.0.0,640,dependabot/npm_and_yarn/testing-library/react-14.0.0,b3bca42b413095e3b9e333ccf644be7ccfcc980e,closed,true,60,4
zombordle,imccausl,https://github.com/imccausl/zombordle/pull/159,build(deps): bump styled-components from 5.3.11 to 6.0.4,159,dependabot/npm_and_yarn/styled-components-6.0.4,9d903bf09f5d26aed4d3d7c6db0520792019cb01,closed,true,3,4
scaffolding-templates,seanmcquaid,https://github.com/seanmcquaid/scaffolding-templates/pull/184,Bump @tanstack/react-query from 4.36.1 to 5.0.0 in /src/templates/vite-react,184,dependabot/npm_and_yarn/src/templates/vite-react/tanstack/react-query-5.0.0,83539e4344a422a6ca8b2ee8eba9b795439cdab5,closed,true,3,4
setup-sdl2-frameworks,BrettDong,https://github.com/BrettDong/setup-sdl2-frameworks/pull/103,Bump @actions/github from 5.1.1 to 6.0.0,103,dependabot/npm_and_yarn/actions/github-6.0.0,b9bc9885c901885621cf85e57a57dea9e6b679c5,closed,true,2,4
effica-trevaka-parser,Tampere,https://github.com/Tampere/effica-trevaka-parser/pull/134,Bump fast-xml-parser from 3.21.1 to 4.3.2,134,dependabot/npm_and_yarn/fast-xml-parser-4.3.2,e114e4919eba9e0e9daca0e60fb2745c47607b15,closed,true,2,4
hawtio-next,hawtio,https://github.com/hawtio/hawtio-next/pull/509,chore(deps): bump @testing-library/jest-dom from 5.17.0 to 6.0.1,509,dependabot/npm_and_yarn/testing-library/jest-dom-6.0.1,5fc6e760117d5c4d96e4bdfb4a9ba82ccd38021b,closed,true,2,4
ui5-fs,SAP,https://github.com/SAP/ui5-fs/pull/497,[DEPENDENCY] Bump minimatch from 8.0.4 to 9.0.0,497,dependabot/npm_and_yarn/minimatch-9.0.0,8d37262145de42a98ad0254e65f0d419ecdd9976,closed,true,2,4
yari,mdn,https://github.com/mdn/yari/pull/9888,chore(deps): bump openai from 3.3.0 to 4.14.0,9888,dependabot/npm_and_yarn/openai-4.14.0,5720ebaf990a9fe44382375e38ff7bd893b80452,closed,true,2,4
blockly,google,https://github.com/google/blockly/pull/6778,chore(deps): bump rimraf from 3.0.2 to 4.0.7,6778,dependabot/npm_and_yarn/develop/rimraf-4.0.7,65834a0f01b0fdb86de1d9290324201044c8dfc7,closed,true,2,4
cuda-toolkit,okazunori2013,https://github.com/okazunori2013/cuda-toolkit/pull/163,Bump typescript from 4.9.5 to 5.1.3,163,dependabot/npm_and_yarn/typescript-5.1.3,0e185b8cdf3a0967524d376c16d166c547654dca,closed,true,2,4
OED,OpenEnergyDashboard,https://github.com/OpenEnergyDashboard/OED/pull/929,Bump pg-promise from 10.6.2 to 11.4.3,929,dependabot/npm_and_yarn/pg-promise-11.4.3,9a3e9086f6ca18fb8a524e4a132dacdb5cc9b6bb,closed,true,4,4
ResearchEquals.com,libscie,https://github.com/libscie/ResearchEquals.com/pull/1599,build(deps-dev): bump @testing-library/jest-dom from 5.17.0 to 6.1.2,1599,dependabot/npm_and_yarn/testing-library/jest-dom-6.1.2,d19fb39634115b203b5981ac47cd60ee3e551ada,closed,true,3,4
map,theopensystemslab,https://github.com/theopensystemslab/map/pull/284,build(deps-dev): bump typescript from 4.9.5 to 5.0.4,284,dependabot/npm_and_yarn/typescript-5.0.4,fc47e56b88d2468326a3bf4f83b9ee1c9f522d9b,closed,true,6,4
markdownlint,DavidAnson,https://github.com/DavidAnson/markdownlint/pull/1008,Bump eslint-plugin-regexp from 1.15.0 to 2.0.0,1008,dependabot/npm_and_yarn/next/eslint-plugin-regexp-2.0.0,da17cec722f90cf0f9150b68d1a502fd2396520f,closed,true,2,4
kubeapps,vmware-tanzu,https://github.com/vmware-tanzu/kubeapps/pull/6515,Bump swagger-ui-react from 4.19.1 to 5.2.0 in /dashboard,6515,dependabot/npm_and_yarn/dashboard/swagger-ui-react-5.2.0,16c431d77203960aa064f3f9dea0caf3cc4e3204,closed,true,3,4
templ,rjoydip,https://github.com/rjoydip/templ/pull/67,chore(deps): bump prism-react-renderer from 1.3.5 to 2.0.6,67,dependabot/npm_and_yarn/main/prism-react-renderer-2.0.6,f8a14b6fdcf146bca1da3ee6d87e1ec2c06c8398,closed,true,2,4
js-libp2p-bootstrap,libp2p,https://github.com/libp2p/js-libp2p-bootstrap/pull/171,deps!: bump @libp2p/interface-peer-store from 1.2.9 to 2.0.0,171,dependabot/npm_and_yarn/libp2p/interface-peer-store-2.0.0,6d1b65aaa8ff770443f9df92baba6cd588d41a65,closed,true,2,4
vscode-yaml-plus-json,hilleer,https://github.com/hilleer/vscode-yaml-plus-json/pull/139,Bump glob from 8.1.0 to 9.3.4,139,dependabot/npm_and_yarn/glob-9.3.4,e622ce6be7d4a802d71f934f78e120fee98770e5,closed,true,4,4
electronic-prescription-service-api,NHSDigital,https://github.com/NHSDigital/electronic-prescription-service-api/pull/1813,Bump lossless-json from 3.0.2 to 4.0.1,1813,dependabot/npm_and_yarn/lossless-json-4.0.1,fb34e44acd6fcd2659c8eb73ab539170bbe8baab,closed,true,11,4
pando,pluralsight,https://github.com/pluralsight/pando/pull/1578,chore: bump @typescript-eslint/parser from 5.62.0 to 6.0.0 in /packages/react,1578,dependabot/npm_and_yarn/packages/react/typescript-eslint/parser-6.0.0,be9258166c7e378b638b7dfa83295b1d5b8bbe76,closed,true,2,4
Blood-Line-Backend,thisisrishabh22,https://github.com/thisisrishabh22/Blood-Line-Backend/pull/3,build(deps): bump jsonwebtoken from 8.5.1 to 9.0.0,3,dependabot/npm_and_yarn/jsonwebtoken-9.0.0,58c069e823382ce031056af80cc22d7d1d8c83c6,closed,true,2,4
connect-es-integration,bufbuild,https://github.com/bufbuild/connect-es-integration/pull/583,Bump typescript from 4.9.3 to 5.0.4 in /react/vite,583,dependabot/npm_and_yarn/react/vite/typescript-5.0.4,6f7c8688687371504ce0941b957cd2ae88532d09,closed,true,2,4
calcite-design-system,Esri,https://github.com/Esri/calcite-design-system/pull/7264,build(deps): Bump rollup from 2.77.1 to 3.26.0,7264,dependabot/npm_and_yarn/rollup-3.26.0,528f27ed9d13dff474e7b7fd13e62d4338efdb7d,closed,true,6,4
repeater-scope,shoonia,https://github.com/shoonia/repeater-scope/pull/80,Bump rollup from 2.79.1 to 3.21.5,80,dependabot/npm_and_yarn/rollup-3.21.5,e661a025efe8fa73aa3e841ccad7e6ff93cf511f,closed,true,5,4
cypress-codegen,ExpediaGroup,https://github.com/ExpediaGroup/cypress-codegen/pull/136,chore(deps): bump glob from 8.1.0 to 9.2.1,136,dependabot/npm_and_yarn/glob-9.2.1,63176b8738be95e54f321d46597cb7a8428d7026,closed,true,2,4
deploy-pages,actions,https://github.com/actions/deploy-pages/pull/182,Bump @octokit/request-error from 3.0.3 to 4.0.1,182,dependabot/npm_and_yarn/octokit/request-error-4.0.1,ee48c7b82e077d7b8ef30b50a719e6a792a50c9a,closed,true,2,4
obsidian-day-planner-og,ebullient,https://github.com/ebullient/obsidian-day-planner-og/pull/9,Bump typescript from 4.9.5 to 5.2.2,9,dependabot/npm_and_yarn/typescript-5.2.2,7bb4906e3781b8ca19323a0dae0a6b245da4f815,closed,true,2,4
scala-ts,scala-ts,https://github.com/scala-ts/scala-ts/pull/1280,Bump typescript from 4.9.5 to 5.0.4 in /frontend,1280,dependabot/npm_and_yarn/frontend/demo/akka-idtlt/typescript-5.0.4,ff1d0455c0ad58e0749d01ee834304c4d58b604e,closed,true,2,4
ephyr,ALLATRA-IT,https://github.com/ALLATRA-IT/ephyr/pull/278,Bump svelte-check from 2.10.2 to 3.0.1 in /components/restreamer/client,278,dependabot/npm_and_yarn/components/restreamer/client/svelte-check-3.0.1,e4925f4df906fa589f693d977b026b9744a0641d,closed,true,2,4
miller-columns-element,alphagov,https://github.com/alphagov/miller-columns-element/pull/291,Bump govuk-frontend from 4.7.0 to 5.0.0,291,dependabot/npm_and_yarn/govuk-frontend-5.0.0,b34d4a092015534cf3410060ec35f70ec831a954,closed,true,2,4
opendata,vrk-kpa,https://github.com/vrk-kpa/opendata/pull/2084,Bump cypress from 12.17.2 to 13.3.1,2084,dependabot/npm_and_yarn/cypress-13.3.1,b557e30f0d3968c20263c9f8311a73859fc011e7,closed,true,3,4
ui5-webcomponents-react,SAP,https://github.com/SAP/ui5-webcomponents-react/pull/3979,chore(deps-dev): Bump rimraf from 3.0.2 to 4.0.4,3979,dependabot/npm_and_yarn/rimraf-4.0.4,a80b514589f4a7deb6d98cd271044a90ce63f14d,closed,true,2,4
pando,pluralsight,https://github.com/pluralsight/pando/pull/1331,build(deps-dev): bump rollup-plugin-node-externals from 5.1.3 to 6.0.1 in /packages/react,1331,dependabot/npm_and_yarn/packages/react/rollup-plugin-node-externals-6.0.1,a147616233c181a506743edeac3e9dac95c6dc9a,closed,true,2,4
typescript-action,ekilmer,https://github.com/ekilmer/typescript-action/pull/347,Bump @typescript-eslint/eslint-plugin from 5.61.0 to 6.4.0,347,dependabot/npm_and_yarn/typescript-eslint/eslint-plugin-6.4.0,e533445214888f964872b25dcad5b0a1455768e9,closed,true,3,4
vscode-gtl,seita1996,https://github.com/seita1996/vscode-gtl/pull/36,Bump @typescript-eslint/eslint-plugin from 5.59.5 to 6.9.1,36,dependabot/npm_and_yarn/typescript-eslint/eslint-plugin-6.9.1,1227392088f23c37b09d6ee3842a2b32a86df3a7,closed,true,2,4
academy,gear-dapps,https://github.com/gear-dapps/academy/pull/18,build(deps): bump prism-react-renderer from 1.3.5 to 2.0.6,18,dependabot/npm_and_yarn/prism-react-renderer-2.0.6,13cd8e5dffdbf9e965ba6f32247953a6feedc730,closed,true,3,4
universal-fetch,inrupt,https://github.com/inrupt/universal-fetch/pull/310,chore(deps-dev): bump prettier from 2.8.8 to 3.0.2,310,dependabot/npm_and_yarn/prettier-3.0.2,b0d9d3ce947a3b39f4fa4a46b1cc4e848dd43803,closed,true,3,4
twitter-emulation,dbelob,https://github.com/dbelob/twitter-emulation/pull/2278,Bump msw from 1.3.2 to 2.0.0 in /twitter-emulation-spring-boot-react-web,2278,dependabot/npm_and_yarn/twitter-emulation-spring-boot-react-web/msw-2.0.0,4993954d59c4435418879de1959967aa5edd838d,closed,true,3,4
addons-frontend,mozilla,https://github.com/mozilla/addons-frontend/pull/12042,Bump terser-webpack-plugin from 4.2.3 to 5.3.7,12042,dependabot/npm_and_yarn/terser-webpack-plugin-5.3.7,0acdb7e66f9f2f932fa380431f8c4cd8380ae042,closed,true,3,4
cooking-blog,soker90,https://github.com/soker90/cooking-blog/pull/260,Bump @astrojs/tailwind from 3.1.3 to 4.0.0,260,dependabot/npm_and_yarn/astrojs/tailwind-4.0.0,6acd32dd16dd4696528603846f1485cad619336f,closed,true,3,4
install-dnscontrol,gacts,https://github.com/gacts/install-dnscontrol/pull/43,Bump @actions/github from 5.1.1 to 6.0.0,43,dependabot/npm_and_yarn/actions/github-6.0.0,f3e545cde8b74d0dcbadaae5efb1dd6f30ab7272,closed,true,2,4
react-realworld-example-app,gardenofdev,https://github.com/gardenofdev/react-realworld-example-app/pull/3,chore(deps): bump @testing-library/user-event from 13.5.0 to 14.5.1,3,dependabot/npm_and_yarn/testing-library/user-event-14.5.1,acc9ed46a6fe03786f3f42f4eadd3d92894291ff,closed,true,3,4
external-adapters-js,smartcontractkit,https://github.com/smartcontractkit/external-adapters-js/pull/2661,Bump yaml from 1.10.2 to 2.2.2,2661,dependabot/npm_and_yarn/yaml-2.2.2,76dc6cd95a9af353bc37a0323153ac8ce0343014,closed,true,2,4
lovelace-hourly-weather,decompil3d,https://github.com/decompil3d/lovelace-hourly-weather/pull/447,Bump @typescript-eslint/eslint-plugin from 5.61.0 to 6.0.0,447,dependabot/npm_and_yarn/typescript-eslint/eslint-plugin-6.0.0,5f3515e3fb294b437f0d9d8d85c3d4b9486b974e,closed,true,3,4
HestiaCore,openthingy,https://github.com/openthingy/HestiaCore/pull/60,Bump mongodb from 4.13.0 to 5.0.1,60,dependabot/npm_and_yarn/mongodb-5.0.1,558d652b6f6eab907cd517c4bd4c03675ee6d98e,closed,true,3,4
nestjs-components,algoan,https://github.com/algoan/nestjs-components/pull/799,chore(deps): bump jwt-decode from 3.1.2 to 4.0.0,799,dependabot/npm_and_yarn/jwt-decode-4.0.0,880a6ccdde02fb8ee01b29d0212ea6184950513e,closed,true,2,4
label-actions,toshimaru,https://github.com/toshimaru/label-actions/pull/112,chore(deps): bump @actions/github from 5.1.1 to 6.0.0,112,dependabot/npm_and_yarn/actions/github-6.0.0,5f079c22d84864da3a17498a99798efddae90013,closed,true,2,4
pando,pluralsight,https://github.com/pluralsight/pando/pull/1580,chore: bump @typescript-eslint/parser from 5.62.0 to 6.0.0 in /packages/react-utils,1580,dependabot/npm_and_yarn/packages/react-utils/typescript-eslint/parser-6.0.0,52504dc0c01703884d23c1534586697827e4ab45,closed,true,3,4
vscode-codeql,github,https://github.com/github/vscode-codeql/pull/2897,Bump p-queue from 6.6.2 to 7.4.1 in /extensions/ql-vscode,2897,dependabot/npm_and_yarn/extensions/ql-vscode/p-queue-7.4.1,a525499c2a52549cc3df3d61fe9c92fdb8247981,closed,true,2,4
prime-simplereport-site,CDCgov,https://github.com/CDCgov/prime-simplereport-site/pull/554,Bump nightwatch from 2.6.21 to 3.0.1,554,dependabot/npm_and_yarn/nightwatch-3.0.1,bca142b8587c7fc2c14b599432b0415d9d5a9a4b,closed,true,2,4
record-childrens-vaccinations,nhsuk,https://github.com/nhsuk/record-childrens-vaccinations/pull/528,Bump nhsuk-frontend from 7.1.0 to 8.0.1,528,dependabot/npm_and_yarn/nhsuk-frontend-8.0.1,08f683b92277ee5aede80d7b932b9ad4aa4bc586,closed,true,3,4
roblox-ts,roblox-ts,https://github.com/roblox-ts/roblox-ts/pull/2403,Bump prettier from 2.8.8 to 3.0.0,2403,dependabot/npm_and_yarn/prettier-3.0.0,b85a81629ead56b508e10def65e9e50b2ab28f70,closed,true,4,4
poetry-badges,action-badges,https://github.com/action-badges/poetry-badges/pull/118,Bump prettier from 2.6.2 to 3.0.3,118,dependabot/npm_and_yarn/prettier-3.0.3,a7344bc742e1fd262af67f8efcbbe26f900be850,closed,true,3,4
screenshot-website,swinton,https://github.com/swinton/screenshot-website/pull/65,Bump js-yaml from 3.13.1 to 4.1.0,65,dependabot/npm_and_yarn/js-yaml-4.1.0,ae2af5b5cccfea67106e83c51bb09273932ba0e4,closed,true,2,4
reactjs-auth-boilerplate,ederssouza,https://github.com/ederssouza/reactjs-auth-boilerplate/pull/12,Bump prettier from 2.8.8 to 3.0.1,12,dependabot/npm_and_yarn/prettier-3.0.1,d4267dbf9a40e881d137c5431ddccea84b2196b3,closed,true,4,4
dependency-review-action,actions,https://github.com/actions/dependency-review-action/pull/537,Bump @typescript-eslint/eslint-plugin from 5.60.1 to 6.2.0,537,dependabot/npm_and_yarn/typescript-eslint/eslint-plugin-6.2.0,fc8a06c798b34ebea938cd3913585ed6c62aa932,closed,true,2,4
Stocktracker-FrontEnd,JoranSlingerland,https://github.com/JoranSlingerland/Stocktracker-FrontEnd/pull/80,Bump antd from 4.24.7 to 5.1.6,80,dependabot/npm_and_yarn/dev/antd-5.1.6,59595fef2d5aadef373e1efa96b08c13b81cd697,closed,true,4,4
helia,ipfs,https://github.com/ipfs/helia/pull/355,deps: bump @libp2p/kad-dht from 11.0.8 to 12.0.0,355,dependabot/npm_and_yarn/libp2p/kad-dht-12.0.0,46f298851c238b5356854c5a656eb2f1668c797a,closed,true,2,4
cebulendarz,cebulendarz,https://github.com/cebulendarz/cebulendarz/pull/396,Bump @typescript-eslint/eslint-plugin from 5.62.0 to 6.9.0,396,dependabot/npm_and_yarn/typescript-eslint/eslint-plugin-6.9.0,669a650ddefa78bee89e20cc52b092d29c4a8b80,closed,true,3,4
svelte-konva,konvajs,https://github.com/konvajs/svelte-konva/pull/52,Bump @sveltejs/package from 1.0.2 to 2.0.2,52,dependabot/npm_and_yarn/sveltejs/package-2.0.2,af2c8a532a97d2673672be502ee6651fcd51943b,closed,true,4,4
