name,owner,prUrl,prTitle,number,branchName,baseCommit,event,merged,commits,changedFiles
abacuza,daxnet,https://github.com/daxnet/abacuza/pull/4,Bump tinymce from 4.9.11 to 5.6.0 in /src/client,4,dependabot/npm_and_yarn/src/client/tinymce-5.6.0,b771edb428f93a0b371b616d91501fe5a5c15945,closed,true,2,3
gh-open,ffflorian,https://github.com/ffflorian/gh-open/pull/645,chore: bump husky from 4.3.8 to 5.0.9,645,dependabot/npm_and_yarn/husky-5.0.9,7f936966f97e3519a791cc5dd9e558e260c7a0ef,closed,true,2,3
go-notes,yuki0920,https://github.com/yuki0920/go-notes/pull/145,Bump eslint-plugin-nuxt from 2.0.0 to 3.1.0 in /front,145,dependabot/npm_and_yarn/front/eslint-plugin-nuxt-3.1.0,e508c711864724ea7aca9b820fd9b229e4bfae43,closed,true,2,3
openfoodfacts-server,openfoodfacts,https://github.com/openfoodfacts/openfoodfacts-server/pull/5348,Bump gulp-svgmin from 3.0.0 to 4.0.1,5348,dependabot/npm_and_yarn/gulp-svgmin-4.0.1,c1e3a235d366b53f9bfbda658e63890a34f31bbf,closed,true,2,3
adblocker,cliqz-oss,https://github.com/cliqz-oss/adblocker/pull/2311,Bump puppeteer from 10.4.0 to 11.0.0,2311,dependabot/npm_and_yarn/puppeteer-11.0.0,2632c3aa516f5ba723094420e7d881ee3d59272b,closed,true,2,3
fastify-websocket,fastify,https://github.com/fastify/fastify-websocket/pull/137,Bump ws from 7.5.3 to 8.0.0,137,dependabot/npm_and_yarn/ws-8.0.0,d483cdc00f236a0e08b4da090d9a86946d16b8af,closed,true,2,3
openlayers,openlayers,https://github.com/openlayers/openlayers/pull/12968,Bump sinon from 11.1.2 to 12.0.1,12968,dependabot/npm_and_yarn/sinon-12.0.1,6a0d0c1eeb2c13be868940333f37ef616aceef57,closed,true,2,3
openfoodfacts-server,openfoodfacts,https://github.com/openfoodfacts/openfoodfacts-server/pull/5349,Bump gulp-sass from 4.1.0 to 5.0.0,5349,dependabot/npm_and_yarn/gulp-sass-5.0.0,94f92724116cc65116db48df41689d8ab91beee7,closed,true,2,3
frontend,fluent-labs,https://github.com/fluent-labs/frontend/pull/93,Bump eslint-config-prettier from 7.2.0 to 8.1.0,93,dependabot/npm_and_yarn/eslint-config-prettier-8.1.0,3fe10fe711ebb69eae59ead355d9a3c616e73ff0,closed,true,3,3
core,owncloud,https://github.com/owncloud/core/pull/39464,Bump sinon from 11.1.2 to 12.0.1 in /build,39464,dependabot/npm_and_yarn/build/sinon-12.0.1,d9428c7bd18f0bb38b4ed8df1f7f590957ecc477,closed,true,2,3
next-emotion,eXamadeus,https://github.com/eXamadeus/next-emotion/pull/349,build(deps-dev): Bump eslint-config-prettier from 7.2.0 to 8.0.0,349,dependabot/npm_and_yarn/eslint-config-prettier-8.0.0,cf686b386ba42bc139b5e3c9431bc4402c478f5b,closed,true,5,3
modular,jpmorganchase,https://github.com/jpmorganchase/modular/pull/621,Bump open from 7.4.2 to 8.2.1,621,dependabot/npm_and_yarn/open-8.2.1,152d59d1aa7687a7764e7796174df81cd4483ec6,closed,true,2,3
openapi-typescript,drwpow,https://github.com/drwpow/openapi-typescript/pull/488,build(deps-dev): bump eslint-config-prettier from 7.2.0 to 8.1.0,488,dependabot/npm_and_yarn/eslint-config-prettier-8.1.0,6962280b4dfdeb81fa4353b37b73eadf7c38e313,closed,true,2,3
openlayers,openlayers,https://github.com/openlayers/openlayers/pull/12470,Bump loglevelnext from 4.0.1 to 5.0.5,12470,dependabot/npm_and_yarn/loglevelnext-5.0.5,aa40252fa4be2b92a9c4783d939690236aab8251,closed,true,2,3
portfolio,sapphi-red,https://github.com/sapphi-red/portfolio/pull/142,Upgrade: Bump node-fetch from 2.6.1 to 3.0.0,142,dependabot/npm_and_yarn/node-fetch-3.0.0,05303763abe0af2d4a16bac0aa5f860a3eaa4174,closed,true,2,3
openlayers,openlayers,https://github.com/openlayers/openlayers/pull/13057,Bump puppeteer from 11.0.0 to 12.0.0,13057,dependabot/npm_and_yarn/puppeteer-12.0.0,b9b1b535dd79fe738b03205a802188c0b9acf8a4,closed,true,2,3
virtrolio-site,virtrolio,https://github.com/virtrolio/virtrolio-site/pull/232,Bump ngx-device-detector from 1.4.6 to 2.0.5,232,dependabot/npm_and_yarn/ngx-device-detector-2.0.5,277e9e1548a6443e0f80eca4b67c3b5c38d6c692,closed,true,4,3
ts-react-styled-template,anpleenko,https://github.com/anpleenko/ts-react-styled-template/pull/405,Bump eslint-config-prettier from 7.2.0 to 8.1.0,405,dependabot/npm_and_yarn/eslint-config-prettier-8.1.0,5a03d95a023905aae7b4b7f72a19bb9e6293ba4e,closed,true,2,3
which-os,ffflorian,https://github.com/ffflorian/which-os/pull/418,chore: bump husky from 4.3.8 to 5.0.9,418,dependabot/npm_and_yarn/husky-5.0.9,8affc3c82b5c92979752ebe483667be3d4cd09af,closed,true,2,3
render-apib-html,iamogbz,https://github.com/iamogbz/render-apib-html/pull/732,chore(deps-dev): bump eslint-config-prettier from 7.2.0 to 8.0.0,732,dependabot/npm_and_yarn/eslint-config-prettier-8.0.0,6a7444403586ed445b941285dbe41cbbefe71396,closed,true,2,3
hodl-totals,dogracer,https://github.com/dogracer/hodl-totals/pull/115,Bump @typescript-eslint/eslint-plugin from 4.29.2 to 5.6.0,115,dependabot/npm_and_yarn/typescript-eslint/eslint-plugin-5.6.0,ff7392b0d6bc4919e9de38e7767eeefde5106173,closed,true,2,3
bgio-firebase,delucis,https://github.com/delucis/bgio-firebase/pull/504,chore(deps): bump firebase-admin from 9.12.0 to 10.0.0,504,dependabot/npm_and_yarn/firebase-admin-10.0.0,eedf794d056dd4c002673b01434d61ee424ba006,closed,true,3,3
visonic_v8,chrisns,https://github.com/chrisns/visonic_v8/pull/19,Bump eslint-config-prettier from 7.2.0 to 8.0.0,19,dependabot/npm_and_yarn/eslint-config-prettier-8.0.0,4703257e5c6e09f6019036663a38b95fb931951c,closed,true,2,3
manage-teacher-training-applications-prototype,DFE-Digital,https://github.com/DFE-Digital/manage-teacher-training-applications-prototype/pull/483,Bump marked from 3.0.8 to 4.0.0,483,dependabot/npm_and_yarn/marked-4.0.0,2f98eb285841a4e7bd75ca034714807362ebe197,closed,true,3,3
askgovsg,opengovsg,https://github.com/opengovsg/askgovsg/pull/367,build(deps): bump react-select from 4.3.1 to 5.0.0 in /client,367,dependabot/npm_and_yarn/client/react-select-5.0.0,5052441fd6458a4a9c7966a46ee219b8837a90d1,closed,true,2,3
solid-client-authn-js,inrupt,https://github.com/inrupt/solid-client-authn-js/pull/1485,Bump husky from 6.0.0 to 7.0.0,1485,dependabot/npm_and_yarn/husky-7.0.0,ec014068522fa63656dc7ebd8a71a4d4c6b7533c,closed,true,2,3
nestjs-example,dangkhoa571997,https://github.com/dangkhoa571997/nestjs-example/pull/18,Bump ts-loader from 8.3.0 to 9.2.6,18,dependabot/npm_and_yarn/main/ts-loader-9.2.6,afca137b017dc1eb32a857eff6455ebd8be8cc74,closed,true,2,3
Portfolio,Beluomini,https://github.com/Beluomini/Portfolio/pull/16,Bump @testing-library/jest-dom from 4.2.4 to 5.11.10 in /web,16,dependabot/npm_and_yarn/web/testing-library/jest-dom-5.11.10,54312ae3eeaad026cc53739e2860fbfdea604c9f,closed,true,2,3
react-storefront,divyakumarjain,https://github.com/divyakumarjain/react-storefront/pull/70,Bump formidable from 1.2.2 to 2.0.1,70,dependabot/npm_and_yarn/dependencies/formidable-2.0.1,c0d69ecf53470538c4de3cb7ba4bc77b0e9b05ec,closed,true,2,3
appy,contactlab,https://github.com/contactlab/appy/pull/375,[DEV] Bump eslint-config-prettier from 7.2.0 to 8.0.0,375,dependabot/npm_and_yarn/eslint-config-prettier-8.0.0,07065c29eebd26b0efe4766aaa0da5886fdf98a2,closed,true,3,3
kinto-admin,Kinto,https://github.com/Kinto/kinto-admin/pull/1723,Bump eslint-config-prettier from 7.2.0 to 8.0.0,1723,dependabot/npm_and_yarn/eslint-config-prettier-8.0.0,97cf95a89c9b1f0179f66419ee6fe00c7eca0a52,closed,true,2,3
fractal,frctl,https://github.com/frctl/fractal/pull/868,build: bump sass-loader from 10.1.1 to 11.0.1,868,dependabot/npm_and_yarn/sass-loader-11.0.1,5dbb0dbce710365f362d75df170a776ad79d1734,closed,true,2,3
react-gherkin-editor,SmartBear,https://github.com/SmartBear/react-gherkin-editor/pull/155,Bump escape-string-regexp from 4.0.0 to 5.0.0,155,dependabot/npm_and_yarn/escape-string-regexp-5.0.0,b681a5b10563bf3ef21920773720c0bfa76f9ef0,closed,true,2,3
merge-queue,Serchinastico,https://github.com/Serchinastico/merge-queue/pull/84,Bump js-yaml from 3.14.1 to 4.0.0,84,dependabot/npm_and_yarn/js-yaml-4.0.0,cb7a57b2fe3a6553dbbf7d1dd7c6599c01f49731,closed,true,2,3
data-hub-frontend,uktrade,https://github.com/uktrade/data-hub-frontend/pull/3419,Bump eslint-config-prettier from 7.2.0 to 8.1.0,3419,dependabot/npm_and_yarn/eslint-config-prettier-8.1.0,f7d693f0eba0d96111db295a00d184370691d8e1,closed,true,2,3
universe,adeira,https://github.com/adeira/universe/pull/2429,Bump @testing-library/react-hooks from 6.0.0 to 7.0.0,2429,dependabot/npm_and_yarn/testing-library/react-hooks-7.0.0,575ee1ce5cb4b867deca7aa5c82d6fd4cfbd4974,closed,true,2,3
packs-sdk,coda,https://github.com/coda/packs-sdk/pull/1556,Bump dts-bundle-generator from 5.9.0 to 6.0.0,1556,dependabot/npm_and_yarn/dts-bundle-generator-6.0.0,d8eeac1290239a13f5fae4df7a46e254386c1ff1,closed,true,4,3
anti-plagiarism-app,ComboMeal-Software,https://github.com/ComboMeal-Software/anti-plagiarism-app/pull/73,Bump array-union from 2.1.0 to 3.0.1,73,dependabot/npm_and_yarn/array-union-3.0.1,d4a2ea8bb3201d0d842a2bbd823994b8870145c5,closed,true,2,3
tunisia,marvin-j97,https://github.com/marvin-j97/tunisia/pull/151,Bump eslint-config-prettier from 7.0.0 to 8.1.0,151,dependabot/npm_and_yarn/eslint-config-prettier-8.1.0,968eb0fe28134badce4b4a3668a8604fc0d29ce3,closed,true,2,3
pomodoro,raviqqe,https://github.com/raviqqe/pomodoro/pull/1122,Bump recharts from 1.8.5 to 2.0.7,1122,dependabot/npm_and_yarn/recharts-2.0.7,fbc7c4b8f8f384bd414e5c36d7969b5b26acb191,closed,true,2,3
fleur,fleur-js,https://github.com/fleur-js/fleur/pull/357,Bump commander from 6.2.1 to 7.0.0,357,dependabot/npm_and_yarn/commander-7.0.0,2f7c8ca2f5f204c089c6cc1cad4dc30e09d10c10,closed,true,2,3
lyne-documentation,lyne-design-system,https://github.com/lyne-design-system/lyne-documentation/pull/531,chore(deps-dev): bump eslint-plugin-vue from 7.20.0 to 8.2.0,531,dependabot/npm_and_yarn/eslint-plugin-vue-8.2.0,1c461acf6d48b359913dc7be6198eb69f822b54e,closed,true,2,3
cypress-scroll-position-assertions,HugoDF,https://github.com/HugoDF/cypress-scroll-position-assertions/pull/10,Bump cypress from 5.6.0 to 6.2.1,10,dependabot/npm_and_yarn/cypress-6.2.1,7f152a7c949b42a0648a193d21c1bb40ebbb2603,closed,true,2,3
digitalmarketplace-brief-responses-frontend,alphagov,https://github.com/alphagov/digitalmarketplace-brief-responses-frontend/pull/334,Bump gulp-sass from 4.1.0 to 5.0.0,334,dependabot/npm_and_yarn/gulp-sass-5.0.0,f0b7a905d67d202470cba52568235d4fd267e08d,closed,true,2,3
Doppler-UI-System,FromDoppler,https://github.com/FromDoppler/Doppler-UI-System/pull/668,fix(deps-dev): bump node-sass from 6.0.1 to 7.0.0,668,dependabot/npm_and_yarn/node-sass-7.0.0,aad9c78c7b83b63e841422e9afb0b9b4697e9e33,closed,true,2,3
common,ilios,https://github.com/ilios/common/pull/1806,Bump ember-inflector from 3.0.1 to 4.0.1,1806,dependabot/npm_and_yarn/ember-inflector-4.0.1,cafea2009b9a0b0c2fb6b3b97d778b1f2e1e56d3,closed,true,2,3
ember-octicons,kpfefferle,https://github.com/kpfefferle/ember-octicons/pull/597,Bump ember-template-lint from 2.21.0 to 3.2.0,597,dependabot/npm_and_yarn/ember-template-lint-3.2.0,5b2743644b70fcde29d85493a792ee47a3337ea1,closed,true,2,3
awala-gateway-desktop,relaycorp,https://github.com/relaycorp/awala-gateway-desktop/pull/218,chore: Bump tslint from 5.20.1 to 6.1.3,218,dependabot/npm_and_yarn/tslint-6.1.3,8bbbb1a865814ce6678339f19584348c6ad372a3,closed,true,3,3
update-pkg-extended,panz3r,https://github.com/panz3r/update-pkg-extended/pull/91,chore(deps): bump write-pkg from 4.0.0 to 5.0.0,91,dependabot/npm_and_yarn/write-pkg-5.0.0,1bea3625e4ab9feaa51ae87635b375d2671b4f92,closed,true,2,3
shared-utils,AlCalzone,https://github.com/AlCalzone/shared-utils/pull/377,build(deps-dev): bump @alcalzone/release-script from 2.2.1 to 3.4.0,377,dependabot/npm_and_yarn/alcalzone/release-script-3.4.0,f42ddb7fd2ecc0b811bd63e8deb1d36648272ccc,closed,true,2,3
kaiofelipejs.dev,kaiofelipejs,https://github.com/kaiofelipejs/kaiofelipejs.dev/pull/202,Bump @react95/core from 2.13.4 to 3.0.6,202,dependabot/npm_and_yarn/dependabot-updates/react95/core-3.0.6,ae390cf343392ce9ce1ca526c9b9b95e2cf56f76,closed,true,2,3
su-se-framover,navikt,https://github.com/navikt/su-se-framover/pull/655,Bump eslint-config-prettier from 7.1.0 to 8.1.0,655,dependabot/npm_and_yarn/eslint-config-prettier-8.1.0,f2490c3f18bbc10059408e73706c45539a50f585,closed,true,2,3
Stellar,TresAbhi,https://github.com/TresAbhi/Stellar/pull/18,Bump react-router-dom from 5.3.0 to 6.0.1,18,dependabot/npm_and_yarn/react-router-dom-6.0.1,25e3e1e713c673627cd56037ea8ac63bab2a4927,closed,true,2,3
mailcheck.site,MailCheck-co,https://github.com/MailCheck-co/mailcheck.site/pull/404,build(deps-dev): bump remark-github from 10.1.0 to 11.0.0,404,dependabot/npm_and_yarn/remark-github-11.0.0,6b98d005f7d20a4b45396f7f55abb16d5ba6e8f6,closed,true,5,3
kelvin-blog-github,khanghldk,https://github.com/khanghldk/kelvin-blog-github/pull/77,Bump @testing-library/user-event from 12.7.1 to 13.1.5,77,dependabot/npm_and_yarn/testing-library/user-event-13.1.5,e17fac8e1b2268e59cfa856b2f793f43ed2575fa,closed,true,2,3
ma-cantine,betagouv,https://github.com/betagouv/ma-cantine/pull/712,Bump eslint-plugin-vue from 7.20.0 to 8.0.3 in /frontend,712,dependabot/npm_and_yarn/frontend/staging/eslint-plugin-vue-8.0.3,790561930743c3a988e038ba0de82cac76e855ea,closed,true,2,3
fastify-traps,dnlup,https://github.com/dnlup/fastify-traps/pull/39,build(deps-dev): bump tap from 14.11.0 to 15.0.0,39,dependabot/npm_and_yarn/tap-15.0.0,d7e38d740595f3b9e8c616a5bda9d43af8f133be,closed,true,2,3
fractal,frctl,https://github.com/frctl/fractal/pull/1021,build: Bump resolve-url-loader from 3.1.3 to 4.0.0,1021,dependabot/npm_and_yarn/resolve-url-loader-4.0.0,130fafbe3fe76ba341ad77cee74f52b018eb78e9,closed,true,2,3
next-js-avancado-boilerplate,italofelipe,https://github.com/italofelipe/next-js-avancado-boilerplate/pull/349,build(deps-dev): bump @typescript-eslint/eslint-plugin from 4.0.0 to 5.3.1,349,dependabot/npm_and_yarn/typescript-eslint/eslint-plugin-5.3.1,38dece7fcd801519359ce1a0f697e3d0a5fc6a70,closed,true,2,3
dom-accessibility-api,eps1lon,https://github.com/eps1lon/dom-accessibility-api/pull/518,build(deps-dev): bump js-yaml from 3.14.1 to 4.0.0,518,dependabot/npm_and_yarn/js-yaml-4.0.0,8649f2921e27e2e9b64d778e629c7c99cf19866d,closed,true,3,3
sendou.ink,Sendouc,https://github.com/Sendouc/sendou.ink/pull/374,Bump react-markdown from 4.3.1 to 5.0.3,374,dependabot/npm_and_yarn/react-markdown-5.0.3,5acd5f04929ca6476d36a7fe7d5807e76d917ed5,closed,true,2,3
terraform-aws-github-runner,philips-labs,https://github.com/philips-labs/terraform-aws-github-runner/pull/1091,chore: Bump yn from 4.0.0 to 5.0.0 in /modules/runner-binaries-syncer/lambdas/runner-binaries-syncer,1091,dependabot/npm_and_yarn/modules/runner-binaries-syncer/lambdas/runner-binaries-syncer/yn-5.0.0,5867e7c3a998e2f7e015c33924b97542032aa7d8,closed,true,2,3
stylelint-config,primer,https://github.com/primer/stylelint-config/pull/161,Bump @primer/primitives from 6.1.0 to 7.0.1,161,dependabot/npm_and_yarn/primer/primitives-7.0.1,c893b9454a106a4ce3b4a5b5a1aaf02db4d33631,closed,true,3,3
dcmbench,ivmartel,https://github.com/ivmartel/dcmbench/pull/50,build(deps): bump diff from 4.0.2 to 5.0.0,50,dependabot/npm_and_yarn/diff-5.0.0,82846dcda999cc0cc963ae292ced3e110db1a671,closed,true,2,3
vscode-home-assistant,keesschollaart81,https://github.com/keesschollaart81/vscode-home-assistant/pull/1038,Bump @typescript-eslint/parser from 3.10.1 to 4.16.1,1038,dependabot/npm_and_yarn/dev/typescript-eslint/parser-4.16.1,69ecb0bd77ae1664adb998d36343d0cb7791fc5f,closed,true,3,3
mastodon,tootsuite,https://github.com/tootsuite/mastodon/pull/15624,Bump react-select from 3.2.0 to 4.0.2,15624,dependabot/npm_and_yarn/react-select-4.0.2,b5057c47176fe3170eec148462f97a1e3964b93a,closed,true,2,3
jukebox,Hazmi35,https://github.com/Hazmi35/jukebox/pull/427,chore(deps): bump parse-ms from 2.1.0 to 3.0.0,427,dependabot/npm_and_yarn/main/parse-ms-3.0.0,ed688827412a1c32d75f1e6eb8d906620b5c8e00,closed,true,2,3
digitalmarketplace-admin-frontend,alphagov,https://github.com/alphagov/digitalmarketplace-admin-frontend/pull/774,Bump gulp-sass from 4.1.0 to 5.0.0,774,dependabot/npm_and_yarn/gulp-sass-5.0.0,ed9aa34d552c7993241d6661d6613333b371ff4f,closed,true,2,3
publication,dictyBase,https://github.com/dictyBase/publication/pull/371,build(deps): bump date-fns from 1.30.1 to 2.25.0,371,dependabot/npm_and_yarn/date-fns-2.25.0,d29e2bd1df2317c01044b3a567766a9a952cb48b,closed,true,5,3
website,pepibumur,https://github.com/pepibumur/website/pull/875,Bump gatsby-plugin-mdx from 1.10.1 to 2.0.1,875,dependabot/npm_and_yarn/gatsby-plugin-mdx-2.0.1,33de2998d5832466814897562c8604a3a150a32a,closed,true,2,3
scaleway-ui,scaleway,https://github.com/scaleway/scaleway-ui/pull/397,chore(deps): bump react-datepicker from 3.8.0 to 4.1.0,397,dependabot/npm_and_yarn/react-datepicker-4.1.0,8210a1f8738eed3921ac9091eb3484b5cdc66af5,closed,true,2,3
personal-website,majd,https://github.com/majd/personal-website/pull/1,Bump next from 10.2.3 to 11.1.0,1,dependabot/npm_and_yarn/next-11.1.0,5f7a3676ef49934197286a5e2ef4625389538055,closed,true,2,3
NVA-Frontend,BIBSYSDEV,https://github.com/BIBSYSDEV/NVA-Frontend/pull/1509,Bump eslint-config-prettier from 7.2.0 to 8.0.0,1509,dependabot/npm_and_yarn/eslint-config-prettier-8.0.0,a2da45dad6d58f28e00e64ae5be4702bb3ce6c73,closed,true,4,3
Claim-for-Crown-Court-Defence,ministryofjustice,https://github.com/ministryofjustice/Claim-for-Crown-Court-Defence/pull/4257,Bump webpack-dev-server from 3.11.2 to 4.2.0,4257,dependabot/npm_and_yarn/webpack-dev-server-4.2.0,2476ebad1d70c0a89014513d1d90f987b840d5b9,closed,true,2,3
FundraisingFrontend,wmde,https://github.com/wmde/FundraisingFrontend/pull/2114,Bump @airbrake/browser from 1.4.2 to 2.1.1 in /skins/laika,2114,dependabot/npm_and_yarn/skins/laika/airbrake/browser-2.1.1,c13cf02d06bea342e51b5046e22238ff00fca2cd,closed,true,2,3
scrabble-cheater,ffflorian,https://github.com/ffflorian/scrabble-cheater/pull/599,chore: bump commander from 6.2.1 to 7.0.0,599,dependabot/npm_and_yarn/commander-7.0.0,b188eb19a5472b228ff21b65ce3d81ca436b5818,closed,true,2,3
bundlib,manferlo81,https://github.com/manferlo81/bundlib/pull/796,chore(deps): Bump commander from 6.2.1 to 7.0.0,796,dependabot/npm_and_yarn/commander-7.0.0,9880cce7c793bae5c6fe2972ecd734caeb033f54,closed,true,2,3
scroll-js,markcellus,https://github.com/markcellus/scroll-js/pull/341,Bump @open-wc/karma-esm from 3.0.9 to 4.0.0,341,dependabot/npm_and_yarn/open-wc/karma-esm-4.0.0,d89ca3589c98fa05572259b6dd0b30e641d9d19b,closed,true,2,3
leon0399.github.io,leon0399,https://github.com/leon0399/leon0399.github.io/pull/16,chore(deps-dev): bump eslint from 6.5.1 to 7.32.0,16,dependabot/npm_and_yarn/eslint-7.32.0,d79e03497d861ce95d9a585d3d3875d8b0c6fe13,closed,true,2,3
placewaifu,Xetera,https://github.com/Xetera/placewaifu/pull/12,Bump pug from 2.0.4 to 3.0.1 in /web,12,dependabot/npm_and_yarn/web/pug-3.0.1,ba83215a44fe22db21215ae6f6716b1e60d78b12,closed,true,2,3
typedi,typestack,https://github.com/typestack/typedi/pull/231,build(deps-dev): bump eslint-config-prettier from 7.2.0 to 8.0.0,231,dependabot/npm_and_yarn/eslint-config-prettier-8.0.0,92a82d535797c43b8ea1aeb19b8fc025adee3295,closed,true,2,3
twitter-mute-bundesliga,Dreamseer,https://github.com/Dreamseer/twitter-mute-bundesliga/pull/30,Bump execa from 5.1.1 to 6.0.0,30,dependabot/npm_and_yarn/execa-6.0.0,c0cbf00694a952a6f55f29b0676633b0b1a6c9fd,closed,true,2,3
gh-action-auto-merge-dependency-updates,tjenkinson,https://github.com/tjenkinson/gh-action-auto-merge-dependency-updates/pull/141,Bump @octokit/webhooks from 7.24.3 to 8.5.3,141,dependabot/npm_and_yarn/octokit/webhooks-8.5.3,a5d031f1f76b366748b83e5cc651838caf8daa53,closed,true,2,3
FormSG,opengovsg,https://github.com/opengovsg/FormSG/pull/3072,chore(deps-dev): bump csv-parse from 4.16.3 to 5.0.2,3072,dependabot/npm_and_yarn/csv-parse-5.0.2,ad54fcc22c165d934a97a7230868aacd99ee35b3,closed,true,2,3
ember-template-lint,ember-template-lint,https://github.com/ember-template-lint/ember-template-lint/pull/1779,chore(deps-dev): bump eslint-config-prettier from 7.2.0 to 8.0.0,1779,dependabot/npm_and_yarn/eslint-config-prettier-8.0.0,89401d085d8d46983bf84cfd0754c33a7f0e1208,closed,true,2,3
Elevator,hiddewie,https://github.com/hiddewie/Elevator/pull/402,build(deps-dev): bump @angular/cli from 11.2.11 to 12.0.2 in /web,402,dependabot/npm_and_yarn/web/angular/cli-12.0.2,37a6c307d9f8d44a7fb005778ff527f6a00bf2ac,closed,true,4,3
Blog-website,shelcia,https://github.com/shelcia/Blog-website/pull/12,Bump @testing-library/jest-dom from 4.2.4 to 5.11.10,12,dependabot/npm_and_yarn/testing-library/jest-dom-5.11.10,d47dc73b112f3bfa8ce949d62344f671ab52394d,closed,true,2,3
TornBot,DamienVesper,https://github.com/DamienVesper/TornBot/pull/128,build(deps): bump mongoose from 5.13.8 to 6.0.8,128,dependabot/npm_and_yarn/mongoose-6.0.8,8730be37f8f54d06a9067f5dcec0bbefa840a52f,closed,true,4,3
events,AEGEE,https://github.com/AEGEE/events/pull/545,chore(deps-dev): bump husky from 6.0.0 to 7.0.1,545,dependabot/npm_and_yarn/husky-7.0.1,0153d82609f94fd3c968c77259a8d468152ba922,closed,true,2,3
generator-jhipster,jhipster,https://github.com/jhipster/generator-jhipster/pull/15384,chore(deps-dev): bump mocha from 8.4.0 to 9.0.1,15384,dependabot/npm_and_yarn/mocha-9.0.1,fcf22b64fff936975968b09502907e54e6a2fed3,closed,true,3,3
